Student_ID,School_Name,Math,Science,English,History
280246,Eastside,87,75,97,87
317049,Eastside,75,71,74,89
219283,Eastside,63,94,92,64
373984,Eastside,70,91,64,73
380764,Eastside,84,83,91,67
363246,Eastside,63,62,62,78
201044,Eastside,89,85,60,73
166158,Eastside,91,73,85,62
122375,Eastside,95,66,87,83
177531,Eastside,79,91,98,85
391696,Eastside,96,86,83,92
119643,Eastside,62,74,75,68
190283,Eastside,79,88,62,85
244397,Eastside,79,85,69,68
273799,Eastside,85,97,86,81
224560,Eastside,73,82,81,60
349152,Eastside,77,70,86,68
240816,Eastside,88,87,63,96
277140,Eastside,77,88,78,67
263027,Eastside,60,96,86,72
219516,Eastside,82,94,90,89
210830,Eastside,64,98,79,63
313475,Eastside,70,84,66,67
353997,Eastside,80,80,88,91
370796,Eastside,94,69,88,73
129469,Eastside,85,78,62,80
183348,Eastside,66,80,75,77
398149,Eastside,63,73,93,94
230805,Eastside,78,77,80,62
126508,Eastside,86,76,93,91
204391,Eastside,74,93,77,81
356266,Eastside,93,61,73,63
283375,Eastside,62,91,85,67
185729,Eastside,82,89,95,94
235613,Eastside,82,87,67,74
249459,Eastside,90,89,81,74
218024,Eastside,97,77,80,86
208387,Eastside,80,83,86,74
369108,Eastside,81,97,90,97
169371,Eastside,97,70,60,68
258412,Eastside,81,81,67,62
153642,Eastside,67,87,75,87
296205,Eastside,69,77,66,66
256488,Eastside,68,67,77,90
352570,Eastside,70,63,83,76
371211,Eastside,60,96,99,62
380303,Eastside,72,90,96,94
349423,Eastside,65,79,97,64
216525,Eastside,77,84,69,90
286271,Eastside,78,78,88,84
217089,Eastside,94,98,93,92
273706,Eastside,92,86,98,64
254168,Eastside,63,63,87,73
316588,Eastside,65,77,70,83
172019,Eastside,94,71,68,60
279658,Eastside,71,99,62,76
130416,Eastside,66,92,71,80
327390,Eastside,70,64,88,76
119779,Eastside,64,66,79,66
107381,Eastside,92,62,80,72
268933,Eastside,78,83,89,86
378415,Eastside,81,93,86,66
230455,Eastside,98,98,85,99
123970,Eastside,88,76,81,82
327366,Eastside,85,72,75,64
279691,Eastside,69,80,62,65
311494,Eastside,87,60,86,79
219757,Eastside,77,67,81,81
217609,Eastside,85,69,83,65
380355,Eastside,75,98,89,86
125474,Eastside,61,85,80,69
332949,Eastside,86,71,83,60
299363,Eastside,88,94,93,66
232508,Eastside,86,97,74,71
257872,Eastside,61,81,87,62
320658,Eastside,89,88,86,65
374280,Eastside,60,76,78,88
287655,Eastside,85,72,81,62
120660,Eastside,81,86,78,68
360233,Eastside,81,90,61,92
273332,Eastside,89,92,70,90
146664,Eastside,63,68,64,76
178195,Eastside,95,91,72,75
234162,Eastside,68,80,83,74
255201,Eastside,65,64,69,61
120681,Eastside,80,66,94,83
288857,Eastside,87,91,66,76
172559,Eastside,78,86,69,74
159681,Eastside,64,75,68,68
310123,Eastside,93,76,69,98
242519,Eastside,62,67,83,85
302227,Eastside,92,97,81,67
350739,Eastside,70,97,73,81
154376,Eastside,78,74,65,85
318119,Eastside,95,68,78,94
398291,Eastside,62,71,85,90
299099,Eastside,60,98,95,65
355917,Eastside,65,94,79,61
315632,Eastside,98,97,82,78
124103,Eastside,92,77,76,79
106481,Eastside,80,91,72,84
217433,Eastside,99,90,85,87
301787,Eastside,72,88,73,74
365064,Eastside,87,98,62,65
357766,Eastside,97,92,99,85
268105,Eastside,60,90,92,74
226297,Eastside,97,93,66,82
365777,Eastside,88,66,73,99
388619,Eastside,69,62,75,91
340698,Eastside,79,76,81,82
146148,Eastside,63,79,97,98
361335,Eastside,64,77,99,60
265708,Eastside,63,95,96,88
162237,Eastside,71,82,65,73
109317,Eastside,86,91,80,87
118787,Eastside,83,65,84,60
387886,Eastside,91,95,73,63
259698,Eastside,95,99,64,90
208450,Eastside,92,80,83,79
278706,Eastside,68,78,85,99
290497,Eastside,65,62,65,84
216874,Eastside,98,78,95,97
274050,Eastside,64,75,70,61
290471,Eastside,71,98,65,69
159782,Eastside,75,69,77,86
286196,Eastside,88,96,62,93
387148,Eastside,82,84,97,83
373671,Eastside,72,66,63,63
314545,Eastside,96,83,66,62
156079,Eastside,65,70,71,79
364345,Eastside,98,93,68,98
102275,Eastside,87,90,61,96
192906,Eastside,78,74,79,77
154293,Eastside,99,98,67,77
279757,Eastside,88,76,95,90
281034,Eastside,62,78,91,71
193226,Eastside,88,88,91,74
160506,Eastside,84,63,97,85
284675,Eastside,87,65,60,99
