Student_ID,School_Name,Math,Science,English,History
215813,Columbia,84,86,65,90
396512,Columbia,62,94,79,81
154584,Columbia,97,61,70,94
360144,Columbia,76,98,91,66
173738,Columbia,71,96,86,65
188022,Columbia,97,97,87,71
146518,Columbia,60,79,80,79
135544,Columbia,71,92,86,78
317066,Columbia,84,89,78,77
218271,Columbia,66,90,62,61
336605,Columbia,68,83,74,85
254618,Columbia,67,67,78,79
296849,Columbia,62,91,66,98
184361,Columbia,88,83,75,71
148814,Columbia,93,82,63,75
327647,Columbia,63,81,88,98
273589,Columbia,64,77,69,75
207768,Columbia,91,77,95,80
383182,Columbia,91,64,95,78
247600,Columbia,81,94,77,95
126024,Columbia,85,82,74,89
399773,Columbia,69,74,65,89
180526,Columbia,72,80,71,69
351831,Columbia,60,89,86,99
160560,Columbia,97,77,76,96
346911,Columbia,74,91,96,64
238939,Columbia,80,78,91,72
385279,Columbia,65,65,60,90
343825,Columbia,65,70,64,86
383876,Columbia,65,99,99,73
302956,Columbia,71,76,96,73
349699,Columbia,82,84,65,90
118208,Columbia,65,97,68,86
177306,Columbia,75,92,91,87
187643,Columbia,72,93,85,64
211092,Columbia,67,74,99,67
321971,Columbia,89,90,68,72
303476,Columbia,68,83,83,75
158993,Columbia,67,79,72,92
177700,Columbia,96,89,74,81
152536,Columbia,88,94,71,62
152949,Columbia,69,98,95,67
249996,Columbia,95,95,86,81
354587,Columbia,84,90,66,80
399905,Columbia,88,96,66,98
120334,Columbia,98,63,90,95
307510,Columbia,86,81,82,68
125843,Columbia,76,85,98,64
295267,Columbia,79,61,83,97
332318,Columbia,64,70,89,84
241254,Columbia,76,62,95,83
263119,Columbia,85,82,97,85
374877,Columbia,73,87,66,77
115178,Columbia,82,67,91,71
130214,Columbia,67,80,80,93
293123,Columbia,96,81,70,65
116024,Columbia,99,71,65,97
295280,Columbia,95,61,93,96
348818,Columbia,83,88,72,94
280486,Columbia,93,66,73,80
185411,Columbia,99,83,69,81
190808,Columbia,95,81,63,74
104438,Columbia,64,83,63,79
308223,Columbia,80,88,97,86
103853,Columbia,75,77,64,65
244957,Columbia,81,64,68,85
225988,Columbia,84,93,95,85
267555,Columbia,83,87,64,61
173364,Columbia,61,98,65,83
113346,Columbia,99,98,87,70
319449,Columbia,65,63,61,91
199571,Columbia,93,87,77,61
189122,Columbia,62,99,73,66
392683,Columbia,76,62,60,65
346825,Columbia,62,66,90,67
167080,Columbia,85,93,72,99
195981,Columbia,91,77,76,63
146819,Columbia,63,73,79,74
261002,Columbia,99,74,76,94
294869,Columbia,73,99,86,95
256425,Columbia,75,96,92,91
314535,Columbia,75,88,88,93
265877,Columbia,90,61,66,88
194559,Columbia,63,88,87,81
142369,Columbia,82,92,77,97
355633,Columbia,61,69,64,88
274394,Columbia,81,93,82,64
102472,Columbia,73,65,99,85
209777,Columbia,78,91,62,82
188398,Columbia,77,86,86,63
183066,Columbia,75,60,77,80
356680,Columbia,67,92,89,80
146160,Columbia,92,99,61,60
325135,Columbia,64,76,92,73
311495,Columbia,86,67,79,78
324933,Columbia,71,93,89,93
280539,Columbia,92,97,99,73
260493,Columbia,73,93,60,86
134230,Columbia,78,74,75,99
372781,Columbia,77,68,69,96
198790,Columbia,65,65,77,82
168790,Columbia,79,68,99,63
210725,Columbia,86,62,69,82
188597,Columbia,66,71,99,90
164573,Columbia,62,69,65,62
318511,Columbia,98,89,98,67
348721,Columbia,79,82,63,89
319586,Columbia,74,71,97,89
155006,Columbia,86,66,85,86
161727,Columbia,68,85,98,77
248220,Columbia,92,99,80,81
204727,Columbia,88,84,91,67
205735,Columbia,78,61,73,80
314831,Columbia,84,90,76,90
184082,Columbia,74,87,99,86
387383,Columbia,80,74,96,92
343416,Columbia,76,87,82,69
152329,Columbia,86,94,61,90
252341,Columbia,84,97,88,78
263949,Columbia,74,62,88,69
160766,Columbia,88,96,82,97
149807,Columbia,68,81,92,87
124060,Columbia,86,67,67,60
287448,Columbia,76,76,83,80
195877,Columbia,92,79,80,69
309847,Columbia,99,75,95,64
321114,Columbia,75,88,86,84
329724,Columbia,69,91,81,78
264752,Columbia,77,84,79,76
372158,Columbia,96,71,91,64
374257,Columbia,74,87,73,67
149935,Columbia,87,65,62,97
326937,Columbia,77,79,60,87
177938,Columbia,63,75,62,93
392734,Columbia,81,81,72,72
182276,Columbia,63,73,85,95
126399,Columbia,80,82,86,74
298516,Columbia,87,97,71,96
334393,Columbia,60,86,72,81
311519,Columbia,84,70,66,91
392098,Columbia,84,93,70,80
366516,Columbia,98,99,67,93
128456,Columbia,94,77,75,74
337258,Columbia,82,71,78,73
101152,Columbia,81,95,96,92
155744,Columbia,82,88,90,72
186065,Columbia,99,66,75,68
173636,Columbia,61,66,72,75
305991,Columbia,89,95,62,84
339624,Columbia,91,72,97,68
317302,Columbia,93,98,60,63
366513,Columbia,92,98,65,79
191043,Columbia,62,70,98,70
167310,Columbia,69,93,94,81
268739,Columbia,88,70,78,82
301675,Columbia,72,61,90,69
337422,Columbia,83,78,96,76
256717,Columbia,64,96,95,63
264580,Columbia,62,70,67,70
390237,Columbia,66,83,91,68
252348,Columbia,84,98,79,64
169559,Columbia,74,65,61,60
384422,Columbia,85,61,89,77
394797,Columbia,68,96,64,62
351853,Columbia,60,87,94,81
399179,Columbia,88,89,95,85
